name;residuals-runtime;residuals-parsing;residuals-residuals
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;2.16; 2.05542; 0.1173
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata;1.81; 1.73639; 0.0738
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;1.77; 1.67855; 0.0721
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata;0.96; 0.91654; 0.0347
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;0.77; 0.741905; 0.0258
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata;0.84; 0.829743; 0.0324
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;0.9; 0.86457; 0.0425
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata;0.89; 0.845316; 0.0304
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;0.9; 0.85063; 0.0303
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata;0.84; 0.818538; 0.0285
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;1.12; 1.08083; 0.0458
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata;1.0; 0.976581; 0.0440
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;0.66; 0.650598; 0.0252
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata;1.01; 0.97921; 0.0284
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;0.81; 0.777528; 0.0359
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata;0.83; 0.783541; 0.0342
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;0.83; 0.790376; 0.0334
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata;0.83; 0.766436; 0.0356
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;0.65; 0.632555; 0.0263
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata;0.83; 0.82532; 0.0317
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;0.87; 0.844931; 0.0372
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata;0.92; 0.903129; 0.0309
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;0.95; 0.899503; 0.0381
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.45; 0.443947; 0.0148
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;7.81; 7.48531; 0.1591
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata;0.66; 0.66666; 0.0244
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;8.54; 8.26823; 0.1432
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.24; 0.231759; 0.0030
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;2.23; 2.20929; 0.0167
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata;0.25; 0.256232; 0.0024
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.99; 2.00157; 0.0225
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata;2.12; 2.09029; 0.0153
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;2.02; 1.9608; 0.0126
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata;0.03; 0.0292312; 0.0011
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.1; 0.112626; 0.0027
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata;0.11; 0.1062; 0.0027
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.11; 0.105219; 0.0029
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata;0.02; 0.0276309; 0.0017
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.11; 0.098518; 0.0079
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata;0.12; 0.108101; 0.0027
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.1; 0.0957279; 0.0027
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata;0.12; 0.111581; 0.0027
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.11; 0.107712; 0.0052
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata;0.09; 0.096989; 0.0027
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.11; 0.140468; 0.0044
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata;0.0; 0.000530737; 0.0002
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.13; 0.12405; 0.0030
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata;0.0; 0.00185328; 0.0002
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.1; 0.0992382; 0.0032
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata;0.0; 0.000517468; 0.0002
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.12; 0.113405; 0.0027
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata;0.0; 0.00603411; 0.0004
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.11; 0.114153; 0.0025
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata;0.0; 0.00193648; 0.0003
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.12; 0.1191; 0.0059
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata;0.0; 0.00617006; 0.0004
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.1; 0.109144; 0.0029
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata;0.03; 0.0290528; 0.0009
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.11; 0.109396; 0.0032
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata;0.0; 0.00851982; 0.0004
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.1; 0.0986946; 0.0031
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata;0.03; 0.0296761; 0.0009
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.09; 0.0975761; 0.0026
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata;2.01; 1.92043; 0.0592
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;1.76; 1.69898; 0.0488
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata;1.95; 1.9093; 0.0574
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.17; 0.180289; 0.0036
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata;2.03; 1.92391; 0.0774
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.18; 0.184218; 0.0040
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata;1.95; 1.957; 0.0732
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.27; 0.260509; 0.0048
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata;1.91; 1.90983; 0.0664
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;1.98; 1.91078; 0.0669
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata;1.76; 1.68019; 0.0528
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.22; 0.223072; 0.0050
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata;1.97; 1.92756; 0.0534
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.23; 0.242105; 0.0051
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata;1.97; 1.92404; 0.0511
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.28; 0.265978; 0.0062
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata;2.05; 2.09598; 0.0557
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.27; 0.260858; 0.0049
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata;2.03; 1.94661; 0.0686
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.33; 0.319917; 0.0065
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata;1.74; 1.67291; 0.0490
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.3; 0.289997; 0.0062
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata;2.03; 1.95482; 0.0489
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.37; 0.365909; 0.0073
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata;2.07; 1.99305; 0.0675
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.28; 0.26834; 0.0090
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata;2.09; 2.08518; 0.0553
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.3; 0.300522; 0.0062
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata;1.95; 1.86975; 0.0578
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.28; 0.269367; 0.0062
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata;0.2; 0.128729; 0.0906
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.25; 0.141008; 0.1107
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata;TO;TO;TO
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;TO;TO;TO
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata;0.46; 0.201467; 0.2625
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.53; 0.182042; 0.3616
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata;1.0; 0.353083; 0.6420
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.97; 0.340578; 0.6477
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata;1.46; 0.30133; 1.1860
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;1.55; 0.309181; 1.2559
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata;2.76; 0.401533; 2.3618
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;2.21; 0.344737; 1.8662
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata;4.12; 0.490912; 3.6380
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;4.13; 0.474083; 3.7184
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata;4.96; 0.452088; 4.5155
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;4.82; 0.469689; 4.4088
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata;7.57; 0.778359; 6.8444
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;6.71; 0.578568; 6.1628
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata;0.07; 0.0567017; 0.0122
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.08; 0.0653716; 0.0132
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata;9.56; 0.855134; 8.7811
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;9.63; 0.549031; 9.0951
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata;13.08; 0.602244; 12.6723
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;11.66; 0.633351; 11.0642
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata;14.97; 0.659577; 14.3938
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;17.69; 0.652599; 17.2341
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata;18.87; 0.727336; 18.2607
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;19.05; 0.725765; 18.3818
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata;27.19; 1.20243; 26.2344
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;26.96; 0.981416; 26.2450
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata;29.04; 0.842171; 28.3919
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;34.76; 1.01501; 34.4435
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata;34.89; 0.908535; 34.1510
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;40.86; 1.1166; 40.1781
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata;42.07; 1.05703; 41.2211
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;40.95; 1.02673; 40.1586
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata;49.2; 1.11414; 48.4422
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;48.07; 1.01862; 47.2526
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata;TO;TO;TO
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;TO;TO;TO
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata;0.21; 0.138823; 0.0932
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.24; 0.147134; 0.1009
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata;TO;TO;TO
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;TO;TO;TO
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata;0.4; 0.170287; 0.2512
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.42; 0.168294; 0.2505
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata;0.8; 0.232735; 0.5899
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.8; 0.23364; 0.5699
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata;1.37; 0.28176; 1.0861
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;1.39; 0.287192; 1.0970
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata;2.32; 0.374906; 2.0346
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;2.19; 0.335066; 1.8607
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata;3.25; 0.389302; 2.8975
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;3.46; 0.453814; 3.0804
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata;4.69; 0.444517; 4.2438
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;4.69; 0.441398; 4.2798
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata;6.51; 0.502698; 6.1465
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;6.37; 0.49181; 5.8821
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata;0.07; 0.0576889; 0.0139
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.07; 0.0637167; 0.0136
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata;9.4; 0.554962; 8.8900
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;8.57; 0.55182; 8.0762
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata;11.47; 0.60505; 10.9126
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;11.56; 0.605677; 10.9743
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata;14.96; 0.66239; 14.5540
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;14.71; 0.671643; 14.0966
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata;19.15; 0.754771; 18.5444
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;21.07; 0.755391; 20.4025
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata;23.8; 0.783537; 23.2171
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;23.78; 0.810432; 23.0728
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata;29.24; 0.82361; 28.6843
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;29.18; 0.862544; 28.5002
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata;34.92; 0.938937; 35.1098
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;35.6; 1.17637; 34.6226
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata;41.33; 1.00111; 40.9432
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;43.83; 1.49985; 42.9367
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata;50.5; 1.59894; 49.6785
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;50.2; 1.23191; 49.3686
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata;56.71; 1.21333; 56.0856
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;56.37; 1.18524; 55.6869
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata;0.2; 0.122035; 0.0807
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.2; 0.117968; 0.0838
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata;TO;TO;TO
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;TO;TO;TO
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata;0.48; 0.221043; 0.2734
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.44; 0.207732; 0.2679
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata;0.87; 0.260017; 0.6197
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.8; 0.250639; 0.5940
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata;1.43; 0.367582; 1.1311
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;1.35; 0.283438; 1.0639
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata;2.21; 0.365496; 1.8807
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;2.14; 0.372701; 1.9020
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata;3.37; 0.462354; 3.0144
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;3.25; 0.501449; 2.8495
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata;4.77; 0.507239; 4.3568
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;4.68; 0.49464; 4.3975
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata;6.47; 0.505637; 6.0311
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;6.52; 0.544985; 6.0092
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata;0.06; 0.0592312; 0.0129
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.06; 0.0653645; 0.0123
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata;8.82; 0.650313; 8.2369
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;8.53; 0.614581; 8.0890
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata;11.34; 0.62548; 10.7781
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;11.33; 0.626288; 10.7943
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata;14.77; 0.713459; 14.1459
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;14.45; 0.730028; 14.0990
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata;18.35; 0.724242; 17.7884
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;18.28; 0.739626; 17.5861
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata;22.66; 0.817732; 21.9045
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;22.56; 0.890856; 22.1220
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata;28.15; 1.00508; 27.4688
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;27.94; 1.00802; 27.4047
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata;33.6; 0.971054; 32.8397
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;33.89; 0.995942; 33.1172
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata;40.62; 1.04646; 40.1296
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;40.56; 1.04323; 39.9955
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata;48.26; 1.06125; 47.4296
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;48.26; 1.03957; 47.6374
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata;58.09; 1.1162; 57.4959
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;56.46; 1.13891; 55.7540
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata;0.2; 0.136282; 0.0791
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.24; 0.1185; 0.1755
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata;TO;TO;TO
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;TO;TO;TO
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata;0.42; 0.205806; 0.2491
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.45; 0.194551; 0.2867
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata;0.83; 0.308691; 0.5696
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.8; 0.241641; 0.5720
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata;1.41; 0.344213; 1.0997
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;1.37; 0.342608; 1.0943
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata;2.19; 0.387394; 1.8269
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;2.14; 0.386158; 1.8248
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata;3.36; 0.443944; 2.9563
automata/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;3.25; 0.454133; 3.0667
