name;brzozowski-runtime;brzozowski-parsing;brzozowski-Brzozowski
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14115-3.mata;0.11; 0.045433; 0.0718
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14115-4.mata;0.09; 0.0381775; 0.0495
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14118-1.mata;0.44; 0.122892; 0.3032
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14118-2.mata;0.38; 0.104691; 0.2714
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14118-3.mata;0.0; 0.00114181; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14119-1.mata;0.14; 0.0529356; 0.0789
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14119-2.mata;0.17; 0.0579187; 0.1044
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14119-3.mata;0.07; 0.0326678; 0.0378
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14119-4.mata;0.0; 0.00494125; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14122-1.mata;0.05; 0.0258705; 0.0232
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14122-2.mata;0.0; 0.00299164; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14122-3.mata;0.07; 0.0342363; 0.0305
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14122-4.mata;0.0; 0.000700108; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14122-5.mata;0.0; 0.00474926; 0.0018
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14123-1.mata;0.0; 0.00142511; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14123-2.mata;0.05; 0.0273539; 0.0315
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14123-3.mata;0.07; 0.0161382; 0.0503
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14123-4.mata;0.0; 0.0369084; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14124-1.mata;0.12; 0.087424; 0.0688
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14124-2.mata;0.01; 0.00655498; 0.0054
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14125-1.mata;0.02; 0.0391716; 0.0139
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14125-2.mata;0.21; 0.106182; 0.1316
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14125-3.mata;0.18; 0.0939633; 0.1058
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14125-4.mata;0.0; 0.00132917; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14125-5.mata;0.05; 0.0247199; 0.0292
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14128-1.mata;0.0; 0.00220088; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14128-2.mata;0.01; 0.0069599; 0.0044
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14128-3.mata;0.05; 0.037392; 0.0207
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14129-1.mata;0.01; 0.00589924; 0.0058
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14129-2.mata;0.64; 0.0416186; 0.6160
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14129-3.mata;0.37; 0.115151; 0.2297
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14129-4.mata;0.01; 0.00663901; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14129-5.mata;0.06; 0.0306809; 0.0268
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14132-1.mata;0.0; 0.000926491; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14132-2.mata;0.0; 0.00212432; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14132-3.mata;0.0; 0.0007392; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14133-1.mata;0.05; 0.0281411; 0.0193
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14133-2.mata;0.24; 0.092744; 0.1338
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14133-3.mata;0.05; 0.0345858; 0.0250
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14133-4.mata;0.15; 0.0685627; 0.0765
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14133-5.mata;0.0; 0.00224729; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14134-1.mata;0.22; 0.0783173; 0.1401
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14134-2.mata;0.0; 0.00240963; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14134-3.mata;0.1; 0.0407802; 0.0567
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14134-4.mata;0.0; 0.0101964; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14135-1.mata;0.02; 0.010955; 0.0072
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14135-2.mata;0.04; 0.0276734; 0.0240
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14135-3.mata;0.0; 0.0123656; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14135-4.mata;0.02; 0.0168553; 0.0079
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14138-1.mata;0.53; 0.128106; 0.3841
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14138-2.mata;0.05; 0.022972; 0.0291
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14139-1.mata;0.2; 0.0904278; 0.1272
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14139-2.mata;0.0; 0.00184181; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14142-1.mata;0.06; 0.0304438; 0.0290
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14142-2.mata;0.0; 0.0140304; 0.0082
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14142-3.mata;0.12; 0.0493305; 0.0705
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14142-4.mata;0.0; 0.00649565; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14143-1.mata;0.17; 0.0562429; 0.1184
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14143-2.mata;0.04; 0.0234656; 0.0227
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14143-3.mata;0.0; 0.00140661; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14143-4.mata;0.01; 0.00614975; 0.0041
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14143-5.mata;0.0; 0.00241011; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14144-1.mata;0.01; 0.00229002; 0.0077
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14144-2.mata;0.25; 0.0734419; 0.1726
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14144-3.mata;0.0; 0.00752364; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14145-1.mata;0.2; 0.0597516; 0.1456
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14145-2.mata;0.0; 0.00299002; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14145-3.mata;0.02; 0.0147608; 0.0122
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14148-1.mata;0.16; 0.0406473; 0.1252
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14148-2.mata;0.03; 0.0194401; 0.0129
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14149-1.mata;0.0; 0.000881555; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14149-2.mata;0.0; 0.00181052; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14149-3.mata;0.02; 0.0108652; 0.0193
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14149-4.mata;0.0; 0.00486015; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14152-1.mata;0.0; 0.00327524; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14152-2.mata;0.0; 0.000741633; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14153-1.mata;0.02; 0.0145905; 0.0072
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14153-2.mata;0.01; 0.00890362; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14154-1.mata;0.11; 0.0684065; 0.0352
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14154-2.mata;0.08; 0.052962; 0.0487
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14154-3.mata;0.05; 0.0429019; 0.0278
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14154-4.mata;0.0; 0.00165132; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14154-5.mata;0.0; 0.0045281; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14155-1.mata;0.02; 0.0118266; 0.0116
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14155-2.mata;0.01; 0.0146416; 0.0034
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14155-3.mata;0.3; 0.114243; 0.2129
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14158-1.mata;0.0; 0.00069685; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14158-2.mata;0.26; 0.10324; 0.1420
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14158-3.mata;0.02; 0.015989; 0.0047
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14158-4.mata;0.02; 0.0111558; 0.0071
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14158-5.mata;0.0; 0.00576905; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14159-1.mata;0.02; 0.0119469; 0.0190
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14159-2.mata;0.0; 0.00864295; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14159-3.mata;0.01; 0.00476292; 0.0048
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14159-4.mata;0.09; 0.00906753; 0.0890
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14159-5.mata;0.03; 0.0176378; 0.0277
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14162-1.mata;0.02; 0.00900976; 0.0097
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14162-2.mata;0.03; 0.00305912; 0.0309
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14162-3.mata;0.0; 0.00426673; 0.0038
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14163-1.mata;0.0; 0.00469602; 0.0023
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14163-2.mata;0.01; 0.00566205; 0.0066
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14163-3.mata;0.03; 0.0183666; 0.0235
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14164-1.mata;0.0; 0.00642151; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14164-2.mata;0.03; 0.0153519; 0.0124
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14165-1.mata;0.01; 0.0107141; 0.0056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14165-2.mata;0.05; 0.0285406; 0.0247
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14165-3.mata;0.25; 0.0839027; 0.1588
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14165-4.mata;0.04; 0.0246211; 0.0247
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14165-5.mata;0.12; 0.0506734; 0.0682
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14168-1.mata;0.36; 0.113009; 0.2513
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14168-2.mata;0.0; 0.00105174; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14168-3.mata;0.22; 0.0830843; 0.1387
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14168-4.mata;0.03; 0.0298264; 0.0112
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14168-5.mata;0.01; 0.00458964; 0.0066
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14169-1.mata;0.3; 0.104029; 0.1868
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14169-2.mata;6.0; 0.632506; 5.3242
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14172-1.mata;0.05; 0.0212837; 0.0265
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14172-2.mata;0.0; 0.00277203; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14173-1.mata;0.02; 0.0153034; 0.0080
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14173-2.mata;0.0; 0.00142223; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14173-3.mata;0.0; 0.00656515; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14174-1.mata;0.04; 0.00450166; 0.0431
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14174-2.mata;0.08; 0.0370363; 0.0476
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14174-3.mata;0.43; 0.122315; 0.2841
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14174-4.mata;0.17; 0.0666051; 0.0991
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14175-1.mata;0.35; 0.087835; 0.2599
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14175-2.mata;0.01; 0.00214898; 0.0089
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14175-3.mata;0.06; 0.0300163; 0.0327
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14175-4.mata;0.02; 0.0106029; 0.0086
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14175-5.mata;0.01; 0.00544212; 0.0087
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14178-1.mata;0.06; 0.00821061; 0.0588
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14178-2.mata;0.01; 0.0140329; 0.0067
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14179-1.mata;0.0; 0.00809647; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14179-2.mata;0.1; 0.044936; 0.0669
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14179-3.mata;0.0; 0.00305654; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14180-1.mata;0.14; 0.0802897; 0.0427
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14180-2.mata;0.01; 0.00617211; 0.0178
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14180-3.mata;0.05; 0.0255007; 0.0251
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14180-4.mata;0.08; 0.0344913; 0.0433
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14180-5.mata;0.01; 0.00670527; 0.0109
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14181-1.mata;0.04; 0.0221057; 0.0166
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14181-2.mata;0.0; 0.00599482; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14181-3.mata;0.01; 0.00676876; 0.0058
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14186-1.mata;0.0; 0.00625515; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14186-2.mata;0.11; 0.0481816; 0.0579
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14186-3.mata;0.07; 0.0381683; 0.0343
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14186-4.mata;0.0; 0.00318555; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14186-5.mata;0.06; 0.0301492; 0.0248
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14187-1.mata;0.03; 0.0167002; 0.0192
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14187-2.mata;0.0; 0.00197389; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14187-3.mata;0.16; 0.0537061; 0.1071
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14190-1.mata;0.08; 0.0498482; 0.0493
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14190-2.mata;0.0; 0.00198622; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14190-3.mata;0.08; 0.0359095; 0.0455
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14190-4.mata;0.06; 0.0323805; 0.0345
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14191-1.mata;0.41; 0.103675; 0.2926
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14191-2.mata;0.76; 0.195763; 0.5732
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14196-1.mata;0.16; 0.0576618; 0.1041
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14196-2.mata;0.12; 0.0549951; 0.0747
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14196-3.mata;0.01; 0.00516713; 0.0083
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14197-1.mata;0.11; 0.044361; 0.0592
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14197-2.mata;0.0; 0.00169264; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14200-1.mata;0.37; 0.117401; 0.2468
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14200-2.mata;0.04; 0.0198921; 0.0170
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14200-3.mata;0.16; 0.0813162; 0.1048
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14200-4.mata;0.03; 0.0201258; 0.0113
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14200-5.mata;0.07; 0.0383322; 0.0338
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14201-1.mata;0.05; 0.00797739; 0.0422
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14201-2.mata;0.0; 0.00208; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14201-3.mata;0.0; 0.00194933; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14201-4.mata;0.0; 0.00295445; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14201-5.mata;0.04; 0.018235; 0.0253
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14206-1.mata;0.0; 0.00321573; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14206-2.mata;0.0; 0.0022714; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14207-1.mata;0.7; 0.171105; 0.5276
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14207-2.mata;0.0; 0.00100692; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14207-3.mata;0.0; 0.00103529; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14210-1.mata;0.0; 0.00254267; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14210-2.mata;0.02; 0.0125484; 0.0065
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14210-3.mata;0.0; 0.00980764; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14211-1.mata;0.0; 0.0110883; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14211-2.mata;0.05; 0.0318842; 0.0258
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14211-3.mata;0.12; 0.0526698; 0.0734
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14211-4.mata;0.0; 0.0035429; 0.0037
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14211-5.mata;0.01; 0.00576507; 0.0035
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14216-1.mata;0.1; 0.0605775; 0.0315
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14216-2.mata;0.0; 0.000667924; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14216-3.mata;0.14; 0.0666399; 0.0827
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14216-4.mata;0.0; 0.00236595; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14217-1.mata;0.0; 0.00728296; 0.0028
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14217-2.mata;0.14; 0.0392256; 0.1047
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14217-3.mata;0.0; 0.00140557; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14217-4.mata;0.32; 0.0997499; 0.2074
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14217-5.mata;0.0; 0.00623234; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14220-1.mata;0.0; 0.00169049; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14220-2.mata;0.0; 0.00428139; 0.0020
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14220-3.mata;0.02; 0.0148588; 0.0071
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14220-4.mata;0.09; 0.043035; 0.0440
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14220-5.mata;0.0; 0.00207179; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14221-1.mata;0.11; 0.0437624; 0.0636
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14221-2.mata;0.03; 0.0176062; 0.0151
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14221-3.mata;0.0; 0.00303593; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14226-1.mata;0.51; 0.135923; 0.3539
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14226-2.mata;0.0; 0.00252594; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14226-3.mata;0.0; 0.00325392; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14226-4.mata;0.15; 0.0592921; 0.0887
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14227-1.mata;0.16; 0.0630123; 0.0958
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14227-2.mata;0.08; 0.0445864; 0.0437
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14227-3.mata;0.49; 0.142019; 0.3606
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14227-4.mata;0.01; 0.0045645; 0.0049
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14230-1.mata;0.02; 0.0158558; 0.0115
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14230-2.mata;0.0; 0.00696867; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14230-3.mata;0.07; 0.044752; 0.0476
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14231-1.mata;0.16; 0.0535161; 0.0985
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14231-2.mata;0.75; 0.175094; 0.5687
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14231-3.mata;0.13; 0.0517097; 0.0775
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14231-4.mata;0.0; 0.0013993; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14236-1.mata;0.01; 0.00668808; 0.0090
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14236-2.mata;0.0; 0.00252721; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14236-3.mata;0.24; 0.0862557; 0.1478
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14237-1.mata;0.18; 0.0578226; 0.1152
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14237-2.mata;0.0; 0.00249467; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14237-3.mata;0.12; 0.0536318; 0.0696
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14237-4.mata;0.08; 0.0487891; 0.0444
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14240-1.mata;0.13; 0.0584882; 0.0663
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14240-2.mata;0.6; 0.171198; 0.4348
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14240-3.mata;0.01; 0.00558106; 0.0057
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14240-4.mata;0.1; 0.045664; 0.0492
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14240-5.mata;0.0; 0.00723196; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14241-1.mata;0.14; 0.0556537; 0.0948
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14241-2.mata;0.0; 0.00852891; 0.0029
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14241-3.mata;0.01; 0.00379373; 0.0156
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14241-4.mata;0.03; 0.0178878; 0.0129
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14246-1.mata;0.0; 0.00322487; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14246-2.mata;0.01; 0.00696013; 0.0050
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14247-1.mata;0.0; 0.00146705; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14247-2.mata;0.0; 0.00715976; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14247-3.mata;0.02; 0.0168327; 0.0097
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14250-1.mata;0.09; 0.0435486; 0.0427
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14250-2.mata;0.0; 0.00437933; 0.0038
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14250-3.mata;0.0; 0.0158284; 0.0009
